STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
18,Indiana,0606,05/05/1995,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,21,33,0,10,113.5,0,0,113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,3.700000048,35.59999847,113.5999985
18,Indiana,0607,05/08/1995,3,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,90,0,0,0,0,0,15,21,8,17.29999924,65.5,26,0,65.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,56,89.69999695
18,Indiana,0608,05/05/1995,3,0,0,0,0,0,0,0,0,0,5.599999905,0,0,0,0,0,78.59999847,0,0,0,0,0,25,20,0,39.29999924,45.20000076,0,0,45.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,,3.700000048,5.599999905,54
18,Indiana,0659,05/05/1995,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,88.80000305,0,0,0,0,0,14,24,0,14.80000019,77.90000153,0,0,77.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sheet 2 missing from packet,3.700000048,7,80.5
18,Indiana,0661,05/08/1995,3,0.5,0,0,0,0,0,0,0,0,36.20000076,0,0,0,0,0,36.09999847,0,0,0,0,0,14,15,1,40.59999847,56.29999924,3.799999952,0,56.29999924,3.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO DROPOFF MEASUREMENTS,3.799999952,38.59999847,97.69999695
18,Indiana,0662,05/08/1995,3,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,135.8999939,0,0,0,0,0,33,14,0,56.59999847,21.5,0,0,21.5,0,4,0,0,2.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 CORES .1m IN DIAMETER PLUS 4 SLABS 1m BY .5m TAKEN FROM SECTION,3.799999952,26.5,50.59999847
18,Indiana,0665,05/08/1995,3,0.200000003,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,37.5,0,0,0,0,0,8,22,3,6.400000095,78.80000305,11.30000019,0,78.80000305,11.30000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,12.30000019,92.40000153
18,Indiana,0669,05/08/1995,3,0,0,0,0,0,0,0,0,0,5.300000191,0,0,0,0,0,0,0,0,0,0,0,1,23,1,3.700000048,67.69999695,3.700000048,0,58.90000153,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,5.300000191,75.09999847
18,Indiana,0670,05/08/1995,3,0,0,0,0,0,0,0,0,0,45.29999924,0,0,0,0,0,21.70000076,0,0,0,0,0,0,22,4,0,79.5,15,0,79.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,45.29999924,93.80000305
27,Minnesota,0506,08/23/1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.5,114.5,0,0,0,0,11,11,3,36,36,10.80000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,82.80000305
27,Minnesota,0504,08/23/1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.5,0,0,0,0,0,11,5,0,36.5,18.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,54.70000076
27,Minnesota,0507,08/23/1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,152.5,0,0,0,0,3,8,2,11.39999962,30.39999962,7.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,49.40000153
31,Nebraska,0902,08/03/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
31,Nebraska,0116,08/03/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
31,Nebraska,0122,08/03/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
31,Nebraska,0120,08/03/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW ROAD BUILT JULY 1995,3.700000048,0,0
31,Nebraska,0118,08/03/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
19,Iowa,0102,09/12/1995,2,0,0,0,0,0,0,0,0,0,20.29999924,0,0,0,0,0,63.79999924,14.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REVIEWED AND UPDATED DURING D-61, JAN 2016. 4AL VALUE CORRECTED.",3.700000048,20.29999924,0
19,Iowa,0104,09/11/1995,2,0,0,0,0,0,0,0,0,0,8,26.10000038,0,0,0,0,0,0,0,0,0,0,1,0,0,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,34.09999847,3.599999905
19,Iowa,0105,09/12/1995,2,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,18.5,0
19,Iowa,0106,09/11/1995,2,0,0,0,0,0,0,0,0,0,4.900000095,9.5,0,0,0,0,16.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,14.39999962,0
19,Iowa,0107,09/13/1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,0
19,Iowa,0108,09/11/1995,1,0,0,0,0,0,0,0,0,0,47.40000153,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LONGITUDINAL RUTTING THROUGHOUT SECTION,3.700000048,47.40000153,0
19,Iowa,0109,09/11/1995,1,0,0,0,0,0,0,0,0,0,1.200000048,0,0,0,0,0,42.29999924,5.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,1.200000048,0
19,Iowa,0110,09/11/1995,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LONGITUDINAL RUTTING THROUGHOUT SECTION,3.700000048,3,0
19,Iowa,0159,09/13/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRAVEL SHOLDER,3.700000048,0,0
27,Minnesota,0502,08/24/1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.60000038,158.8000031,0,0,0,0,14,12,0,46,45.59999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,89.69999695
19,Iowa,1044,09/14/1995,3,0,4.699999809,0,0,0,0,0,0,0,32,0,0,32,0,0,33,56.79999924,20.29999924,31,37.79999924,20.29999924,6,1,0,8.399999619,3.599999905,0,8.399999619,3.599999905,0,18,1,0,66.59999847,0.899999976,0,1,0,0,0.300000012,0,0,0,0,0,0,0,0,0,ONE TEMP. PATH COUNTED AS POTHOLE;LANETO SHOULDER PATCH .3X25.5,3.599999905,46.59999847,10
90,Saskatchewan,6405,09/25/1995,2,0,16.10000038,0.400000006,0,0,0,0,0,0,6.300000191,0,0,0,0,0,80.30000305,81.59999847,52.5,0,0,0,24,20,3,55,70.40000153,11.10000038,0,0,0,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SURFACE IS COARSE, REMOVED POTHOLE @ 41M, TOO SMALL",3.700000048,22.70000076,122.8000031
37,North Carolina,1803,04/22/1996,2,4.800000191,0,0,0,0,0,0,0,0,20.79999924,0,0,0,0,0,8.699999809,0,0,0,0,0,47,0,0,21.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.0999756,0,0,,3.799999952,98.80000305,2
89,Quebec,1125,04/30/1996,1,148.6999969,75,0,157.3999939,0,0,0,0,0,0,1.600000024,0,0,0,0,4.5,0,0,0,0,0,2,3,0,4.699999809,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROAD WET - SOME CRACKS HARD TO SEE,3.700000048,273.5,7.699999809
23,Maine,1026,05/02/1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299999952,1.899999976,0.800000012,0,0,0,4,6,2,0.600000024,4.199999809,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.100000024,0,0,0,0,,3.700000048,0,9.399999619
51,Virginia,0114,04/25/1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
36,New York,B320,10/11/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
36,New York,B320,05/04/1992,3,11.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.70000076,52.40000153,33.5,0,0,0,1,1,0,0.600000024,3.700000048,0,0,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,,,,0,0,"MODERATE SURFACE LOSS THROUGHOUT (557.4 SM), NOT RECORDED PER DIRECTIVE D-29",3.700000048,37.20000076,3.700000048
36,New York,B310,09/13/1989,1,49.20000076,12.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.09999847,0,0,,3.599999905,69.19999695,0
36,New York,B310,10/11/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SURVEY PERFORMED AFTER THE OVERLAY - OVERLAY BEGINS 0.5 M INTO SECTION,3.599999905,0,0
37,North Carolina,2824,03/24/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW OVERLAY  (OVERLAYED IN SUMMER 2003).,3.700000048,0,0
37,North Carolina,1352,03/23/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OVERLAY IN JUNE/JULY 2003.,3.599999905,0,0
36,New York,0859,03/10/2004,1,38.59999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.10000038,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.5999756,0,0,RAVEL RATED FOR FIRST TIME. INCREASE IN FATIGUE AND NON WP CRACKING.,3.700000048,132.5,0
36,New York,0802,03/10/2004,1,27.10000038,11.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,4,132,0,0,0,4,0,0,1.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.5,0,0,INCREASE IN FATIGUE. RAVEL RATED FOR 1ST TIME. GOOD COMPARISON.,3.700000048,63.09999847,0
36,New York,0801,03/10/2004,1,23.79999924,98.09999847,0,0,0,0,0,0,0,5.5,15.19999981,0,0,0,0,13.10000038,29.70000076,143.1999969,0,0,0,14,0,0,6.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.2000122,0,0,WP'S SHIFTED CAUSING INCREASE IN WP/NWP CRACKING. SLIGHT DECREASE IN FATIGUE,3.700000048,177,0
37,North Carolina,1040,03/25/2004,2,2,74.09999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.70000076,0,0,0,0,10,0,0,6.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREVIOUS WHEEL PATH CRACKING TURNED TO FATIGUE. NEW TRANSVERSE CRACKS,3.700000048,175.3000031,0
36,New York,B310,05/04/1992,2,0,0,0,0,0,0,0,0,0,0.600000024,1.200000048,0,0,0,0,7.900000095,3.700000048,0,0,0,0,4,3,0,4,5.5,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,1.799999952,3.700000048
24,Maryland,A310,10/31/1989,1,0,0,0,3.099999905,0,0,0,0,0,0,0,0,0,0,0,4.900000095,0,0,0,0,0,34,0,0,12.19999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
24,Maryland,A310,11/28/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW OVERLAY,3.700000048,0,0
24,Maryland,A310,04/16/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
24,Maryland,A310,05/13/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
24,Maryland,A311,10/31/1989,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0,0,0,,3.700000048,28,0
24,Maryland,A311,11/28/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
24,Maryland,A311,04/16/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
24,Maryland,A311,05/13/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
24,Maryland,A320,10/31/1989,1,0,0,0,2.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.899999976,0,0,0,0,,3.700000048,0,0
24,Maryland,A320,11/28/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
24,Maryland,A320,04/16/1991,2,0,0,0,0,0,0,0,0,0,2.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,92.9 SM OF BLEEDING OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,2.400000095,0
24,Maryland,A320,05/13/1992,2,0,0,0,0,0,0,0,0,0,6.099999905,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,92.9 SM OF BLEEDING OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,6.099999905,0
24,Maryland,A330,10/31/1989,1,0,0,0,0,0,0,0,0,0,2.099999905,0,0,0,0,0,9.100000381,0,0,0,0,0,21,0,0,17.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,2.099999905,3.700000048
24,Maryland,A330,11/28/1990,2,0,0,0,9.300000191,0,0,0,0,0,2.099999905,0,0,0,0,0,16.5,0,0,0,0,0,22,0,0,13.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,2.099999905,3.700000048
24,Maryland,A330,04/16/1991,2,19.29999924,0,0,0,0,0,0,0,0,0.600000024,0,0,0,0,0,14.30000019,0,0,8.5,0,0,36,0,0,20.29999924,0,0,6.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,24.10000038,3.700000048
24,Maryland,A330,05/13/1992,2,45.09999847,0,0,0,0,0,0,0,0,10.89999962,0,0,6.400000095,0,0,2.700000048,0,0,2.700000048,0,0,31,0,0,19.20000076,0,0,10.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.699999809,0,0,,3.700000048,46.59999847,0
24,Maryland,A331,11/28/1990,1,0,0,0,0,0,0,0,0,0,2.700000048,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,2.700000048,0
24,Maryland,A331,04/16/1991,2,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,15.5,0,0,15.5,0,0,15,0,0,22.79999924,0,0,21.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,12.5,15.19999981
24,Maryland,A331,05/13/1992,2,1.200000048,0,0,0,0,0,0,0,0,13.39999962,0,0,13.39999962,0,0,16.5,0,0,14.60000038,0,0,50,1,0,41.79999924,1.5,0,21.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,14.60000038,16
24,Maryland,A340,10/31/1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,3.700000048
24,Maryland,A340,11/28/1990,1,0,0,0,0,0,0,0,0,0,6.699999809,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,6.699999809,0
24,Maryland,A340,04/16/1991,1,0,0,0,0,0,0,0,0,0,6.400000095,0,0,0,0,0,3.900000095,0,0,0,0,0,24,0,0,17.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,6.400000095,2
24,Maryland,A340,05/13/1992,1,62.70000076,0,0,0,0,0,0,0,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REMOVED PATCHING, TOO SMALL - ECOMPEX 65",3.700000048,66.40000153,0
24,Maryland,A350,10/31/1989,1,0,0,0,13.39999962,0,0,0,0,0,4.300000191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,,3.700000048,4.300000191,3.700000048
24,Maryland,A350,11/28/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
24,Maryland,A350,04/16/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
24,Maryland,A350,05/13/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LOSS OF CHIP SEAL (92.9 SM) OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,0,0
87,Ontario,B310,10/01/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
87,Ontario,B310,05/09/1990,1,0,0,0,0,0,0,0,0,0,17.10000038,0,0,0,0,0,5.199999809,35.09999847,0,0,35.09999847,0,0,13,0,0,48.5,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRACKS WERE SEALED PRIOR TO OVERLAY,3.700000048,17.10000038,48.5
34,New Jersey,1030,07/22/1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POST OVERLAY,3.700000048,0,0
34,New Jersey,1033,07/23/1997,1,0,0,0,0,0,0,0,0,0,79.40000153,0,0,79.40000153,0,0,162.5,0,0,25.5,0,0,36,0,0,54.09999847,0,0,53.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,79.40000153,33.70000076
42,Pennsylvania,1613,07/08/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6999969,59.5,6.900000095,152.5,0,0,13,0,0,40.40000153,0,0,40.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,39.59999847
87,Ontario,A340,10/03/1990,1,0,0,0,103.3000031,0,0,41.40000153,0,0,34.40000153,0,0,0,0,0,9.800000191,152.3999939,0,0,0,0,9,4,1,8.5,12.19999981,3.700000048,0,0,0,0,0,0,0,0,0,3,0,0,0.300000012,0,0,0,0,0,0,0,0,0,,3.700000048,34.40000153,14.60000038
87,Ontario,A340,05/23/1991,1,275.3999939,3.299999952,0,0,0,0,48.5,0,0,2.700000048,0,1.200000048,0,0,0,0,30.5,121.9000015,0,0,0,9,6,2,13.39999962,13.69999981,4.900000095,0,0,0,0,0,0,0,0,0,3,0,0,0.300000012,0,0,0,0,0,0,0,0,0,,3.700000048,262.7000122,26.20000076
87,Ontario,A340,04/22/1992,1,83.69999695,280.8999939,41.20000076,0,0,0,0,74.40000153,0,0,0,0,0,0,0,0,0,152.3999939,0,0,0,1,4,1,0.600000024,7.300000191,3.700000048,0,0,0,0,0,0,0,0,0,2,0,1,0.200000003,0,0.200000003,0,0,0,0,0,0,0,ADDED TWO POTHOLES @ 126.5M ECOMPEX - 80,3.700000048,296.6000061,9.800000191
87,Ontario,A350,05/08/1990,1,0,0,0,0,0,0,10.39999962,0,0,24.39999962,23.20000076,6.699999809,1.5,23.20000076,3.599999905,0,152.3999939,0,0,152.3999939,0,9,2,0,11.60000038,5.800000191,0,3.400000095,5.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,53.90000153,8.899999619
87,Ontario,A350,10/03/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,BLEEDING (21.4 SM) OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,0,0
87,Ontario,A350,05/23/1991,2,0,0,0,0,0,0,0,0,0,15.80000019,4.900000095,3,0,0,0,0,0,0,0,0,0,9,7,1,7.900000095,13.39999962,2.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LOSS OF CHIP MATERIAL (182.4 SM) OBSERVED BUT NOT RECORDED PER DIRECTIVE D-29,3.700000048,22.89999962,13.10000038
42,Pennsylvania,B330,06/08/1994,3,0.100000001,0,0,0,0,0,0,0,0,1.399999976,0.800000012,0,0,0,0,46.79999924,29,0,45.5,17,0,71,16,3,31.39999962,27.39999962,3.700000048,3.400000095,0,1.200000048,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,516.7999878,0,0,,3.400000095,1.899999976,33
42,Pennsylvania,B340,06/07/1994,1,0.200000003,0.400000006,0,0,0,0,0,0,0,3.099999905,3,0,0,0,0,12,24.5,7,0,0,0,50,3,2,45,9.899999619,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAVELING NOT PRESENT,3.700000048,5,40.59999847
