STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CRACK_OR_JOINT,CRACK_OR_JOINT_EXP,CONSTRUCTION_NO,AVG_EDGE_FAULT,AVG_WHEELPATH_FAULT
13,Georgia,3020,04/24/1997,J,Joint,1,0,0
5,Arkansas,C430,08/07/1997,J,Joint,1,0.300000012,0.600000024
40,Oklahoma,A410,08/19/1997,J,Joint,2,4.599999905,4
40,Oklahoma,A420,08/19/1997,J,Joint,2,4.099999905,3.599999905
40,Oklahoma,A430,08/19/1997,J,Joint,1,4.5,4
48,Texas,4143,09/25/1997,J,Joint,1,0.200000003,0.800000012
28,Mississippi,4024,03/03/1997,J,Joint,1,1.600000024,1.899999976
13,Georgia,3018,03/19/1999,J,Joint,1,0.400000006,0.300000012
48,Texas,D420,05/13/1998,J,Joint,2,0.200000003,0.400000006
12,Florida,3804,07/28/1999,J,Joint,1,2.799999952,2.900000095
40,Oklahoma,A420,09/27/1999,J,Joint,2,3,2.700000048
22,Louisiana,4001,04/26/1999,C,Crack,1,0.100000001,-0.100000001
47,Tennessee,0605,09/16/2003,J,Joint,7,2,1.5
1,Alabama,0608,02/05/1998,J,Joint,1,2,2.200000048
1,Alabama,0661,02/05/1998,J,Joint,1,1.399999976,1.600000024
1,Alabama,4084,09/19/1991,C,Crack,1,3.400000095,
40,Oklahoma,4160,09/27/1999,J,Joint,1,2.700000048,2
72,Puerto Rico,3008,08/09/2000,C,Crack,2,0,0
40,Oklahoma,0607,07/26/1992,J,Joint,1,1.700000048,2.400000095
48,Texas,C420,04/27/2000,J,Joint,8,1.700000048,2.5
5,Arkansas,0809,09/25/2003,J,Joint,2,0.300000012,0.300000012
40,Oklahoma,0602,08/29/2006,C,Crack,6,0,0
47,Tennessee,0602,06/11/2000,J,Joint,2,2.599999905,1.700000048
5,Arkansas,0218,07/25/2001,J,Joint,2,0.100000001,0
48,Texas,D430,08/28/2000,J,Joint,1,0.5,0.699999988
5,Arkansas,0221,07/31/2001,J,Joint,2,0.400000006,0.300000012
6,California,3017,01/23/2015,C,Crack,3,0.300000012,0.300000012
13,Georgia,3015,09/25/2014,J,Joint,2,1.799999952,1.600000024
6,California,0811,11/16/2015,J,Joint,3,-0.400000006,-0.300000012
8,Colorado,0214,09/10/2014,J,Joint,1,-0.100000001,-0.100000001
48,Texas,4146,08/11/2015,J,Joint,1,0.300000012,0.5
48,Texas,3010,08/12/2015,J,Joint,2,0.300000012,0.100000001
42,Pennsylvania,9027,10/30/2014,J,Joint,4,0.100000001,0
13,Georgia,3019,09/23/2014,J,Joint,2,0.100000001,0.200000003
13,Georgia,3019,09/23/2014,C,Crack,2,0,0
8,Colorado,0214,10/08/2015,C,Crack,1,2,2
19,Iowa,0221,11/20/2014,J,Joint,2,0.200000003,0
4,Arizona,0221,12/15/2015,J,Joint,4,-0.100000001,0.100000001
8,Colorado,0219,05/23/2017,J,Joint,2,1,1.200000048
53,Washington,0212,04/11/2017,J,Joint,1,0.200000003,0.800000012
55,Wisconsin,3012,11/09/2016,C,Crack,6,1.299999952,1.299999952
53,Washington,3019,09/28/2016,J,Joint,2,2.700000048,3
38,North Dakota,3006,10/02/2015,J,Joint,4,0,0.100000001
8,Colorado,0222,05/24/2017,J,Joint,6,0.200000003,0.200000003
19,Iowa,0221,08/24/2016,J,Joint,2,0.5,0.300000012
53,Washington,0205,06/19/2018,J,Joint,1,0.600000024,1.5
19,Iowa,3033,09/21/2016,J,Joint,3,0.300000012,0.400000006
4,Arizona,0263,12/15/2016,J,Joint,2,1,0.800000012
27,Minnesota,3007,09/27/2018,C,Crack,4,1,5
4,Arizona,0218,12/12/2016,C,Crack,3,0.200000003,0
4,Arizona,0219,12/14/2016,C,Crack,1,0.200000003,0.100000001
21,Kentucky,3016,07/12/2016,J,Joint,4,0.600000024,0.400000006
4,Arizona,0217,12/14/2016,C,Crack,3,-0.200000003,-0.300000012
13,Georgia,3020,05/03/2016,J,Joint,3,0.600000024,0.400000006
39,Ohio,0212,05/25/2016,J,Joint,7,0.300000012,0.699999988
19,Iowa,0216,08/23/2016,J,Joint,3,0.100000001,0.400000006
19,Iowa,0216,08/23/2016,C,Crack,3,5,4
4,Arizona,0266,12/16/2015,J,Joint,1,0.699999988,0.5
55,Wisconsin,6353,04/26/2016,C,Crack,5,0,0
39,Ohio,0208,05/26/2016,C,Crack,4,1.200000048,1.299999952
55,Wisconsin,6351,10/04/2004,J,Joint,1,0.800000012,0.899999976
55,Wisconsin,6351,10/04/2004,C,Crack,1,,0.200000003
55,Wisconsin,6355,04/28/2016,J,Joint,5,0.200000003,0
4,Arizona,0224,12/14/2015,J,Joint,1,0.400000006,0.300000012
53,Washington,0201,03/23/2016,C,Crack,1,1,2
10,Delaware,4002,03/12/1993,J,Joint,1,0.600000024,0.600000024
37,North Carolina,3044,04/27/1993,J,Joint,1,2.900000095,2.599999905
54,West Virginia,4003,11/13/1991,J,Joint,1,0.800000012,0.200000003
37,North Carolina,3816,11/05/1991,J,Joint,1,1.399999976,1.600000024
42,Pennsylvania,1623,10/01/1991,J,Joint,1,0.300000012,0.5
42,Pennsylvania,C410,04/07/1993,J,Joint,2,0.600000024,0.899999976
37,North Carolina,0203,05/12/1994,J,Joint,1,0.400000006,0.300000012
37,North Carolina,0207,05/13/1994,J,Joint,1,0.100000001,-0.100000001
89,Quebec,3016,07/17/1991,J,Joint,1,-0.200000003,-0.200000003
42,Pennsylvania,0659,06/15/1994,J,Joint,5,,3.099999905
42,Pennsylvania,0661,08/04/1992,J,Joint,1,,
42,Pennsylvania,0606,08/04/1992,J,Joint,1,4.699999809,2.799999952
42,Pennsylvania,1690,10/01/1991,C,Crack,2,0.5,0.300000012
42,Pennsylvania,C410,08/10/1995,C,Crack,2,1,1
42,Pennsylvania,C430,08/10/1995,C,Crack,1,3,3
10,Delaware,0205,05/08/1996,J,Joint,2,0.699999988,0.699999988
10,Delaware,1201,11/16/1995,C,Crack,1,3,3
10,Delaware,0202,05/08/1996,J,Joint,1,0.100000001,0
10,Delaware,0207,05/08/1996,J,Joint,1,0,0
36,New York,4018,08/23/1994,J,Joint,5,0.5,0.400000006
36,New York,4017,08/03/1993,C,Crack,1,1.700000048,1.799999952
36,New York,4018,08/04/1993,J,Joint,3,0.300000012,1.100000024
54,West Virginia,4003,11/04/1993,J,Joint,1,0.699999988,1
23,Maine,3014,08/17/1995,J,Joint,1,-0.300000012,0.400000006
42,Pennsylvania,0602,08/27/1997,J,Joint,2,2.200000048,2.200000048
42,Pennsylvania,0605,08/21/1997,J,Joint,6,3.5,3.400000095
42,Pennsylvania,1606,10/01/1997,J,Joint,1,0.600000024,0.800000012
10,Delaware,0260,06/26/1997,J,Joint,1,0,0
34,New Jersey,4042,10/10/1996,J,Joint,3,,
89,Quebec,3015,09/23/1997,J,Joint,6,1.100000024,1
37,North Carolina,0212,11/17/1999,J,Joint,1,0.100000001,0.100000001
89,Quebec,3002,05/13/1998,J,Joint,1,2.400000095,2.700000048
42,Pennsylvania,A411,09/10/1998,C,Crack,2,0,0
10,Delaware,0201,11/10/1998,J,Joint,2,-0.300000012,-0.200000003
9,Connecticut,4008,06/05/2002,C,Crack,2,1,1
37,North Carolina,0211,10/04/2000,J,Joint,1,0.899999976,1
42,Pennsylvania,0602,08/01/2000,J,Joint,5,1.899999976,1.799999952
10,Delaware,0205,06/14/2000,J,Joint,3,0.5,0.300000012
42,Pennsylvania,0605,08/03/2000,J,Joint,8,4.300000191,4
42,Pennsylvania,1623,11/14/2002,J,Joint,2,0.400000006,0.5
42,Pennsylvania,1623,11/14/2002,C,Crack,2,0,0
6,California,0208,11/15/2011,J,Joint,4,0.800000012,0.5
37,North Carolina,0201,12/05/2000,J,Joint,1,0.5,0.5
42,Pennsylvania,A430,05/08/2002,C,Crack,4,0,0
42,Pennsylvania,A411,05/08/2002,J,Joint,4,0.5,0.200000003
42,Pennsylvania,A410,05/08/2002,J,Joint,3,1.100000024,1
37,North Carolina,0210,10/07/2002,J,Joint,2,0.200000003,0.200000003
42,Pennsylvania,0601,08/13/2002,J,Joint,8,,
1,Alabama,0602,10/07/2002,C,Crack,2,1,
12,Florida,3811,01/29/2002,C,Crack,2,3,2.900000095
13,Georgia,3015,02/22/2002,J,Joint,1,2.799999952,2.400000095
13,Georgia,3016,02/15/2002,J,Joint,1,1.899999976,1.799999952
13,Georgia,3016,02/15/2002,C,Crack,1,0,0
5,Arkansas,0221,05/24/2007,J,Joint,3,0.899999976,0.5
5,Arkansas,4019,09/29/2003,J,Joint,1,0.600000024,0.600000024
5,Arkansas,0222,10/07/2003,J,Joint,2,0.600000024,0.800000012
5,Arkansas,0223,10/06/2003,J,Joint,2,0.200000003,0.200000003
40,Oklahoma,0604,10/11/1991,C,Crack,1,0,
28,Mississippi,7012,02/12/2003,J,Joint,3,0.200000003,0.300000012
28,Mississippi,4024,03/04/2003,J,Joint,1,1.5,1.899999976
5,Arkansas,A601,05/07/2003,J,Joint,5,,
28,Mississippi,9030,02/13/2003,J,Joint,1,0.5,0.300000012
48,Texas,4146,07/24/2003,J,Joint,1,0.5,0.600000024
48,Texas,3010,02/08/2007,J,Joint,1,-0.100000001,-0.100000001
5,Arkansas,0215,05/22/2007,J,Joint,2,1.700000048,1.600000024
5,Arkansas,A602,03/11/2004,J,Joint,5,,
5,Arkansas,0217,10/08/2003,J,Joint,3,-0.100000001,0
1,Alabama,3028,02/12/2004,J,Joint,2,7.800000191,8.199999809
48,Texas,D410,07/10/1991,J,Joint,2,0.100000001,
48,Texas,D410,07/10/1991,C,Crack,2,,
48,Texas,A808,02/12/2007,J,Joint,2,0,0
28,Mississippi,3018,07/17/2007,J,Joint,2,4,3.700000048
13,Georgia,3007,11/27/2007,J,Joint,1,1.899999976,1.399999976
40,Oklahoma,4157,10/11/2007,J,Joint,1,1.299999952,0.899999976
13,Georgia,3019,11/28/2007,J,Joint,1,0.800000012,0.800000012
28,Mississippi,3019,11/05/2010,J,Joint,4,3.700000048,3.799999952
5,Arkansas,0216,12/14/2010,J,Joint,3,0.100000001,0.400000006
5,Arkansas,0215,12/10/2010,J,Joint,2,3.200000048,3
5,Arkansas,A602,12/05/2008,J,Joint,7,0.100000001,
5,Arkansas,0218,05/23/2007,J,Joint,4,-0.600000024,-0.5
5,Arkansas,0217,05/23/2007,J,Joint,4,-0.300000012,-0.100000001
5,Arkansas,0219,12/13/2010,J,Joint,2,-0.200000003,-0.100000001
32,Nevada,0209,04/24/2001,J,Joint,1,0.400000006,0.5
5,Arkansas,4021,12/08/2010,C,Crack,1,0,0
48,Texas,9167,10/28/2009,J,Joint,1,0.300000012,0
5,Arkansas,A601,12/05/2008,J,Joint,9,,
6,California,B430,06/28/2000,J,Joint,1,2.200000048,2.200000048
8,Colorado,0214,09/16/2009,J,Joint,1,0.100000001,0.100000001
32,Nevada,0210,04/25/2001,C,Crack,2,0.400000006,0.300000012
8,Colorado,A413,10/16/2001,J,Joint,2,-0.100000001,-0.400000006
53,Washington,A809,07/31/2001,J,Joint,1,0.5,0.400000006
6,California,3042,02/21/2003,J,Joint,2,1,0.5
6,California,B410,12/04/1991,J,Joint,2,3.200000048,2.900000095
49,Utah,3010,08/01/1991,J,Joint,1,1.200000048,
8,Colorado,9019,04/08/1992,J,Joint,1,0.400000006,0.200000003
8,Colorado,7776,08/27/1999,J,Joint,1,0.300000012,0.300000012
32,Nevada,A420,02/03/1992,J,Joint,2,3.400000095,3.099999905
32,Nevada,A430,02/03/1992,C,Crack,1,0,0
32,Nevada,A456,08/09/1991,J,Joint,1,3.900000095,
32,Nevada,A456,08/09/1991,C,Crack,1,,
6,California,3030,12/06/1991,C,Crack,1,,
49,Utah,D410,07/13/1993,J,Joint,2,0.699999988,0.699999988
6,California,B451,12/04/1991,C,Crack,2,0.200000003,0.600000024
6,California,B452,12/04/1991,C,Crack,2,0,0.300000012
6,California,B420,06/28/2000,C,Crack,5,0.699999988,0.699999988
4,Arizona,0601,09/26/1991,J,Joint,1,-0.100000001,0
49,Utah,C410,01/27/1992,J,Joint,2,-0.300000012,-0.200000003
49,Utah,C430,01/27/1992,J,Joint,2,0,0
53,Washington,3812,06/01/1992,J,Joint,1,0,0.100000001
49,Utah,C445,01/28/1992,J,Joint,2,0,
49,Utah,C456,01/28/1992,C,Crack,2,,
49,Utah,C441,08/02/2004,J,Joint,2,2.5,2.900000095
49,Utah,C457,01/28/1992,J,Joint,1,-0.100000001,-0.100000001
49,Utah,E461,09/23/1997,J,Joint,2,0.800000012,0.5
53,Washington,0206,06/30/2005,J,Joint,1,0,0.200000003
8,Colorado,0220,08/27/2001,J,Joint,1,-0.100000001,-0.100000001
49,Utah,D445,07/14/1993,J,Joint,2,0.699999988,0.5
49,Utah,E440,10/05/1999,J,Joint,2,1.299999952,1.5
49,Utah,E441,07/08/1993,J,Joint,2,1.100000024,1.200000048
49,Utah,E444,07/08/1993,J,Joint,2,1,1
4,Arizona,7614,03/12/1999,J,Joint,1,-0.100000001,0
6,California,A423,05/18/2001,J,Joint,2,2,1.899999976
32,Nevada,A420,08/09/1991,C,Crack,2,1.200000048,
6,California,A421,11/18/1991,C,Crack,2,2,1
6,California,A423,11/18/1991,J,Joint,2,,
49,Utah,C450,07/27/1993,J,Joint,2,1.200000048,0.899999976
49,Utah,C448,07/27/1993,J,Joint,2,0.899999976,1
53,Washington,3019,06/13/2005,J,Joint,1,1.399999976,1.600000024
6,California,3005,08/10/1992,C,Crack,1,2.099999905,2.299999952
4,Arizona,0265,03/01/1995,J,Joint,1,1.299999952,1.399999976
49,Utah,D443,07/13/1993,J,Joint,2,0.699999988,0.699999988
8,Colorado,0259,08/30/2001,J,Joint,1,-0.100000001,-0.100000001
4,Arizona,0663,10/09/2001,J,Joint,3,-0.100000001,0
4,Arizona,0602,09/25/1991,J,Joint,2,3,
6,California,A421,05/18/2001,J,Joint,2,1.399999976,1.299999952
10,Delaware,0205,11/07/2001,J,Joint,3,0.600000024,0.400000006
37,North Carolina,0208,11/06/2003,J,Joint,1,0.5,0.200000003
37,North Carolina,0206,11/04/2003,J,Joint,1,0.800000012,0.200000003
42,Pennsylvania,1606,10/15/2003,C,Crack,3,0.200000003,0
10,Delaware,0208,10/28/2003,J,Joint,2,-0.400000006,0
37,North Carolina,0209,12/12/2003,J,Joint,1,0.5,0.300000012
10,Delaware,0212,10/22/2002,J,Joint,2,0.200000003,0
37,North Carolina,0207,10/08/2002,J,Joint,1,0.100000001,0
37,North Carolina,0212,10/09/2002,J,Joint,1,0.200000003,0.100000001
42,Pennsylvania,1690,03/25/2003,C,Crack,6,0.400000006,-0.200000003
10,Delaware,0201,10/24/2002,J,Joint,3,0.100000001,0.200000003
37,North Carolina,3011,03/05/2003,J,Joint,1,0.200000003,0.800000012
37,North Carolina,0202,11/04/2003,J,Joint,1,-0.100000001,-0.100000001
42,Pennsylvania,0602,05/11/2004,J,Joint,8,,
42,Pennsylvania,C410,05/18/2005,J,Joint,4,0.899999976,1.299999952
42,Pennsylvania,C430,05/18/2005,C,Crack,3,0,0
42,Pennsylvania,0601,05/05/2005,C,Crack,10,0,0
10,Delaware,0208,05/12/2009,J,Joint,3,0.300000012,0.800000012
10,Delaware,0205,10/20/2005,J,Joint,3,0.400000006,0.400000006
10,Delaware,0205,10/20/2005,C,Crack,3,1.5,1.299999952
10,Delaware,0201,10/20/2005,J,Joint,3,0.200000003,0.100000001
10,Delaware,0203,10/19/2005,J,Joint,1,0,0.400000006
10,Delaware,0210,10/30/2003,J,Joint,4,-0.100000001,0
10,Delaware,0206,10/30/2003,J,Joint,1,-0.100000001,-0.200000003
37,North Carolina,0205,12/12/2003,J,Joint,1,0.200000003,0
37,North Carolina,0205,12/12/2003,C,Crack,1,0,0
10,Delaware,0207,10/30/2003,J,Joint,1,-0.100000001,0.200000003
42,Pennsylvania,A430,08/05/2004,C,Crack,5,0.5,0
10,Delaware,0205,11/11/2004,C,Crack,3,1.5,1
10,Delaware,0211,11/10/2004,J,Joint,1,-0.100000001,0
10,Delaware,0207,11/10/2004,C,Crack,1,0,0
10,Delaware,0206,11/10/2004,J,Joint,1,-0.100000001,0
37,North Carolina,3807,11/28/2007,J,Joint,1,1,1.399999976
42,Pennsylvania,1623,03/25/2008,C,Crack,2,0,0
37,North Carolina,3807,11/28/2007,C,Crack,1,0.5,0
37,North Carolina,0259,08/16/2006,J,Joint,2,0,-0.100000001
10,Delaware,0202,10/18/2005,J,Joint,1,0,0.100000001
89,Quebec,3016,07/05/2005,J,Joint,3,0,0
37,North Carolina,0207,03/17/2009,J,Joint,1,0.300000012,0.100000001
20,Kansas,4054,04/30/1991,C,Crack,1,-0.400000006,-0.400000006
29,Missouri,4069,02/04/1991,J,Joint,1,0.5,
38,North Dakota,3006,05/20/1991,J,Joint,1,-0.200000003,-0.600000024
20,Kansas,4016,05/01/1991,C,Crack,1,0.100000001,-0.100000001
55,Wisconsin,3015,02/25/1992,J,Joint,1,2.599999905,2.200000048
27,Minnesota,4055,01/28/1992,J,Joint,2,0.300000012,0.100000001
19,Iowa,A430,09/15/1993,J,Joint,1,1.799999952,1.700000048
17,Illinois,0601,12/17/1991,J,Joint,2,4.199999809,4.199999809
17,Illinois,0660,08/03/1993,C,Crack,3,0.200000003,0.400000006
10,Delaware,0259,03/08/2011,J,Joint,2,-0.100000001,-0.100000001
10,Delaware,0202,03/08/2011,J,Joint,1,-0.200000003,-0.200000003
29,Missouri,0703,09/25/1995,J,Joint,2,-0.100000001,0
29,Missouri,5503,03/30/1993,J,Joint,1,0.200000003,0.100000001
17,Illinois,0602,12/17/1991,J,Joint,3,3.799999952,3.900000095
17,Illinois,0601,08/03/1993,J,Joint,2,6.599999905,6.400000095
17,Illinois,0602,08/03/1993,J,Joint,3,6.900000095,6.400000095
29,Missouri,0704,09/19/1994,J,Joint,2,,
19,Iowa,0605,08/31/1993,C,Crack,9,0,0
29,Missouri,0702,02/26/2001,C,Crack,2,0,0
38,North Dakota,0213,07/25/2001,J,Joint,2,0.200000003,0.200000003
55,Wisconsin,3016,11/03/1994,J,Joint,2,1.899999976,1.899999976
20,Kansas,3060,09/07/1994,J,Joint,1,1.5,1
26,Michigan,0223,09/22/2005,J,Joint,2,0.5,0.5
46,South Dakota,A411,07/14/1993,J,Joint,3,2.400000095,2.400000095
31,Nebraska,3018,08/27/1998,J,Joint,1,4.5,4.099999905
20,Kansas,0201,11/30/1999,J,Joint,2,0.400000006,0.100000001
29,Missouri,0664,04/15/1992,J,Joint,1,,
20,Kansas,4054,05/05/1998,C,Crack,3,1.5,1.399999976
19,Iowa,0601,08/30/1993,J,Joint,5,1.600000024,2.200000048
29,Missouri,0709,09/21/1994,C,Crack,2,0,0
55,Wisconsin,0901,05/27/1992,J,Joint,1,0.699999988,1.399999976
55,Wisconsin,6353,11/01/1994,J,Joint,1,1.299999952,1.600000024
31,Nebraska,6701,11/08/1999,C,Crack,1,0,0
29,Missouri,0666,10/15/1993,J,Joint,2,4.099999905,3.900000095
29,Missouri,B411,05/15/1991,J,Joint,1,-0.800000012,-0.600000024
39,Ohio,3801,05/17/1993,J,Joint,1,0.300000012,0.200000003
17,Illinois,0661,08/17/1999,C,Crack,3,0.699999988,0.600000024
29,Missouri,5000,07/29/1993,C,Crack,2,0.800000012,0.600000024
19,Iowa,3006,08/04/1994,C,Crack,1,5,5
29,Missouri,4036,04/01/1993,C,Crack,1,0.600000024,0.899999976
31,Nebraska,B410,07/30/1991,J,Joint,1,0,0
31,Nebraska,C410,07/20/1993,C,Crack,2,1.299999952,1.100000024
26,Michigan,9029,11/04/1993,J,Joint,1,0.200000003,0.300000012
20,Kansas,9037,05/12/1994,C,Crack,2,0.400000006,1
83,Manitoba,3802,09/15/1997,J,Joint,2,2.099999905,2.099999905
55,Wisconsin,A902,06/10/1992,J,Joint,1,0.5,0.100000001
39,Ohio,A411,04/30/1991,C,Crack,1,0,
38,North Dakota,0213,10/27/1994,J,Joint,1,0.100000001,0
26,Michigan,0259,11/04/2010,J,Joint,2,0,0
55,Wisconsin,0224,05/05/2010,J,Joint,1,-0.100000001,0
19,Iowa,0222,03/31/2011,J,Joint,1,0.300000012,0.200000003
27,Minnesota,4034,05/03/2011,J,Joint,6,0,0
38,North Dakota,0214,09/29/2010,J,Joint,6,0.200000003,0.5
38,North Dakota,0220,09/30/2010,J,Joint,5,0.600000024,1.100000024
38,North Dakota,0219,09/30/2010,J,Joint,5,1.899999976,2.5
39,Ohio,0809,12/01/2010,J,Joint,1,0,0
48,Texas,D430,06/07/1995,C,Crack,1,0.300000012,0.300000012
48,Texas,D420,06/07/1995,C,Crack,2,0.300000012,0.300000012
5,Arkansas,0810,09/13/2004,J,Joint,2,0.300000012,0.300000012
20,Kansas,0205,10/20/2010,J,Joint,4,-0.200000003,0.200000003
48,Texas,4143,01/10/1995,J,Joint,1,0.200000003,0.699999988
22,Louisiana,4001,11/04/1991,C,Crack,1,0,0
28,Mississippi,7012,02/04/2000,J,Joint,2,0.300000012,0.300000012
12,Florida,4057,07/17/1991,J,Joint,1,0,
12,Florida,3804,09/30/1991,J,Joint,1,1.100000024,
1,Alabama,0605,02/05/1998,J,Joint,1,4,4.199999809
13,Georgia,3017,10/25/1994,J,Joint,1,1.899999976,1.5
13,Georgia,3007,10/24/1994,J,Joint,1,0.5,0.400000006
40,Oklahoma,0606,07/27/1992,C,Crack,2,6,3
40,Oklahoma,0604,07/28/1992,C,Crack,2,0,0
40,Oklahoma,0602,07/28/1992,C,Crack,2,0,0
1,Alabama,0601,10/27/2003,C,Crack,2,3,3
72,Puerto Rico,3008,11/04/2003,J,Joint,2,6.5,6.5
48,Texas,B410,04/29/1993,J,Joint,2,0.100000001,0.5
47,Tennessee,0605,04/04/2002,J,Joint,6,2.400000095,2.400000095
1,Alabama,0602,09/11/2006,J,Joint,2,1.399999976,1.399999976
40,Oklahoma,A420,11/02/1992,J,Joint,2,3,3.099999905
40,Oklahoma,A410,11/02/1992,J,Joint,2,3.700000048,3.5
72,Puerto Rico,4121,01/18/1990,C,Crack,1,0.200000003,
72,Puerto Rico,4121,01/18/1990,J,Joint,1,6.199999809,
5,Arkansas,4021,05/15/1991,J,Joint,1,,
5,Arkansas,0222,09/14/2004,J,Joint,2,1.399999976,1.200000048
48,Texas,B410,06/08/1995,J,Joint,2,0.5,0.5
48,Texas,3699,06/06/1995,C,Crack,1,0,0
1,Alabama,4084,03/30/1993,J,Joint,1,8.800000191,0
48,Texas,C410,06/20/1991,C,Crack,2,0,
48,Texas,C430,06/20/1991,J,Joint,1,1.700000048,
5,Arkansas,B410,09/11/1991,J,Joint,2,0.100000001,
48,Texas,3699,07/09/1991,C,Crack,1,-0.5,
5,Arkansas,3074,09/11/1991,J,Joint,1,3,
72,Puerto Rico,3008,01/22/1990,J,Joint,1,3.200000048,
48,Texas,D430,04/02/1992,C,Crack,1,0,
48,Texas,C410,06/26/1996,J,Joint,4,,
47,Tennessee,0607,03/13/1996,J,Joint,1,3.299999952,4.199999809
48,Texas,9355,08/09/1993,J,Joint,1,0.100000001,0.200000003
48,Texas,4152,04/28/1993,C,Crack,1,1,0.899999976
48,Texas,3003,08/09/1993,J,Joint,1,0.300000012,0.5
72,Puerto Rico,4121,03/10/1994,J,Joint,2,6,5.699999809
12,Florida,4138,03/09/1993,C,Crack,1,2.299999952,
40,Oklahoma,3018,10/08/1991,J,Joint,1,2.200000048,
40,Oklahoma,A410,10/16/1991,J,Joint,2,2.099999905,
5,Arkansas,A430,09/10/1991,J,Joint,1,0.5,
12,Florida,4138,01/09/2003,C,Crack,4,0.400000006,0.800000012
1,Alabama,0605,07/01/1998,J,Joint,2,0,0
5,Arkansas,0216,11/19/1996,J,Joint,1,0,0
5,Arkansas,A601,09/13/1996,J,Joint,1,0.400000006,0.5
47,Tennessee,0605,10/29/1996,J,Joint,3,0.899999976,0.600000024
48,Texas,4152,05/13/1998,J,Joint,1,0.800000012,0.800000012
48,Texas,9355,04/17/1998,J,Joint,1,0,0.100000001
48,Texas,4142,05/15/1998,J,Joint,1,0.200000003,0.300000012
13,Georgia,3007,05/15/1997,J,Joint,1,1.799999952,1.399999976
48,Texas,E410,05/15/1998,J,Joint,2,0.400000006,0.200000003
48,Texas,E420,05/15/1998,J,Joint,2,0.600000024,0.300000012
48,Texas,E430,05/15/1998,J,Joint,2,0.5,0.600000024
48,Texas,A420,04/17/1998,J,Joint,2,0.800000012,0.5
40,Oklahoma,3018,08/19/1997,J,Joint,1,4.599999905,4.599999905
40,Oklahoma,0605,05/22/1997,J,Joint,5,2.099999905,2.299999952
13,Georgia,3019,11/19/1998,J,Joint,1,0.300000012,0.200000003
72,Puerto Rico,3008,06/05/1997,J,Joint,1,4.099999905,3.700000048
12,Florida,4109,02/09/2000,J,Joint,1,0.699999988,0.300000012
13,Georgia,3017,03/19/1999,J,Joint,1,2.299999952,2.200000048
1,Alabama,0602,09/30/1999,J,Joint,2,2,1.899999976
5,Arkansas,A601,06/19/2000,J,Joint,3,-0.400000006,0.400000006
1,Alabama,0602,02/05/1998,C,Crack,1,5,6
1,Alabama,0607,02/05/1998,C,Crack,1,2.799999952,2.599999905
72,Puerto Rico,3008,08/09/2000,J,Joint,2,5,5
48,Texas,3003,01/23/2001,J,Joint,1,1.200000048,0.800000012
47,Tennessee,0605,06/14/1999,C,Crack,3,,
5,Arkansas,4046,06/26/2000,C,Crack,2,0,0
28,Mississippi,3019,01/26/2000,J,Joint,2,3,2.599999905
5,Arkansas,0217,06/29/2000,J,Joint,2,-0.100000001,0.100000001
12,Florida,4138,02/10/2000,J,Joint,3,4.099999905,4.099999905
5,Arkansas,0224,06/29/2000,J,Joint,3,0.600000024,0.600000024
5,Arkansas,0223,06/29/2000,J,Joint,2,0.400000006,0.5
48,Texas,B410,08/29/2000,J,Joint,2,1,1.100000024
5,Arkansas,4023,02/03/1999,J,Joint,1,0.5,0.200000003
1,Alabama,0601,11/13/2001,J,Joint,2,4.400000095,4.5
4,Arizona,0223,12/10/2014,J,Joint,1,0.300000012,0.300000012
6,California,9048,03/15/2012,C,Crack,6,1,0.800000012
6,California,0202,11/14/2011,C,Crack,2,2.200000048,2.099999905
6,California,0811,11/17/2011,J,Joint,3,0.200000003,0.200000003
6,California,0811,11/17/2011,C,Crack,3,1,1
18,Indiana,0602,06/16/2004,J,Joint,6,,
10,Delaware,0204,05/16/2012,J,Joint,3,0.5,0.699999988
5,Arkansas,0221,04/19/2012,C,Crack,3,0,1
53,Washington,0211,05/14/2012,J,Joint,1,0.300000012,0.5
53,Washington,0206,05/15/2012,C,Crack,1,0,0.200000003
53,Washington,0208,05/15/2012,J,Joint,1,0.400000006,0.5
5,Arkansas,4046,04/16/2012,C,Crack,3,0,0
5,Arkansas,0215,04/18/2012,J,Joint,2,3.400000095,3.299999952
5,Arkansas,0216,04/19/2012,J,Joint,3,0.800000012,0.899999976
5,Arkansas,0217,04/19/2012,J,Joint,4,-0.800000012,-0.300000012
5,Arkansas,0220,04/19/2012,J,Joint,3,0.200000003,0.300000012
10,Delaware,0205,05/17/2012,C,Crack,5,2.099999905,1.899999976
10,Delaware,0206,05/16/2012,J,Joint,1,0.100000001,0.200000003
39,Ohio,0211,08/07/2012,J,Joint,1,0,0
55,Wisconsin,0266,08/01/2012,J,Joint,1,0.100000001,0.200000003
1,Alabama,3028,10/25/2011,C,Crack,2,5.699999809,5.300000191
55,Wisconsin,0261,07/31/2012,J,Joint,1,0.200000003,0.200000003
55,Wisconsin,0222,07/31/2012,J,Joint,1,-0.5,0.100000001
55,Wisconsin,0216,07/30/2012,J,Joint,1,0.300000012,0.300000012
37,North Carolina,0260,10/16/2012,J,Joint,1,0.400000006,0.100000001
37,North Carolina,0259,10/16/2012,J,Joint,2,0.100000001,0.200000003
